div_dpto;departamento;div_mun;municipio;casos;mes;ano;prueba;CambioCasos;CambioPor;Indicador;población;PDET;CATEGORIA
25;Cundinamarca;25875;Villeta;3;Enero - Septiembre;2022;25875-Enero - Septiembre-2022;F;F;MAYOR;31238;N/A;6
25;Cundinamarca;25873;Villapinzón;0;Enero - Septiembre;2023;25873-Enero - Septiembre-2023;-1.0;-100.0;MENOR;19768;N/A;6
25;Cundinamarca;25873;Villapinzón;1;Enero - Septiembre;2022;25873-Enero - Septiembre-2022;F;F;MAYOR;19768;N/A;6
25;Cundinamarca;25871;Villagómez;0;Enero - Septiembre;2023;25871-Enero - Septiembre-2023;0.0;0.0;IGUAL;1958;N/A;6
25;Cundinamarca;25871;Villagómez;0;Enero - Septiembre;2022;25871-Enero - Septiembre-2022;F;F;MAYOR;1958;N/A;6
25;Cundinamarca;25867;Vianí;1;Enero - Septiembre;2023;25867-Enero - Septiembre-2023;1.0;100.0;MAYOR;5005;N/A;6
25;Cundinamarca;25867;Vianí;0;Enero - Septiembre;2022;25867-Enero - Septiembre-2022;F;F;MAYOR;5005;N/A;6
25;Cundinamarca;25862;Vergara;1;Enero - Septiembre;2023;25862-Enero - Septiembre-2023;0.0;0.0;IGUAL;7686;N/A;6
25;Cundinamarca;25862;Vergara;1;Enero - Septiembre;2022;25862-Enero - Septiembre-2022;F;F;MAYOR;7686;N/A;6
25;Cundinamarca;25851;Útica;1;Enero - Septiembre;2023;25851-Enero - Septiembre-2023;1.0;100.0;MAYOR;4755;N/A;6
25;Cundinamarca;25851;Útica;0;Enero - Septiembre;2022;25851-Enero - Septiembre-2022;F;F;MAYOR;4755;N/A;6
25;Cundinamarca;25845;Une;0;Enero - Septiembre;2023;25845-Enero - Septiembre-2023;0.0;0.0;IGUAL;7905;N/A;6
25;Cundinamarca;25845;Une;0;Enero - Septiembre;2022;25845-Enero - Septiembre-2022;F;F;MAYOR;7905;N/A;6
25;Cundinamarca;25843;Villa de San Diego de Ubaté;3;Enero - Septiembre;2023;25843-Enero - Septiembre-2023;0.0;0.0;IGUAL;50309;N/A;6
25;Cundinamarca;25843;Villa de San Diego de Ubaté;3;Enero - Septiembre;2022;25843-Enero - Septiembre-2022;F;F;MAYOR;50309;N/A;6
25;Cundinamarca;25841;Ubaque;0;Enero - Septiembre;2023;25841-Enero - Septiembre-2023;0.0;0.0;IGUAL;7579;N/A;6
25;Cundinamarca;25841;Ubaque;0;Enero - Septiembre;2022;25841-Enero - Septiembre-2022;F;F;MAYOR;7579;N/A;6
25;Cundinamarca;25839;Ubalá;0;Enero - Septiembre;2023;25839-Enero - Septiembre-2023;0.0;0.0;IGUAL;8353;N/A;6
25;Cundinamarca;25839;Ubalá;0;Enero - Septiembre;2022;25839-Enero - Septiembre-2022;F;F;MAYOR;8353;N/A;6
25;Cundinamarca;25823;Topaipí;0;Enero - Septiembre;2023;25823-Enero - Septiembre-2023;0.0;0.0;IGUAL;4594;N/A;6
25;Cundinamarca;25823;Topaipí;0;Enero - Septiembre;2022;25823-Enero - Septiembre-2022;F;F;MAYOR;4594;N/A;6
25;Cundinamarca;25817;Tocancipá;2;Enero - Septiembre;2023;25817-Enero - Septiembre-2023;1.0;100.0;MAYOR;49035;N/A;2
25;Cundinamarca;25817;Tocancipá;1;Enero - Septiembre;2022;25817-Enero - Septiembre-2022;F;F;MAYOR;49035;N/A;2
25;Cundinamarca;25815;Tocaima;2;Enero - Septiembre;2023;25815-Enero - Septiembre-2023;-3.0;-60.0;MENOR;17814;N/A;6
25;Cundinamarca;25815;Tocaima;5;Enero - Septiembre;2022;25815-Enero - Septiembre-2022;F;F;MAYOR;17814;N/A;6
25;Cundinamarca;25807;Tibirita;0;Enero - Septiembre;2023;25807-Enero - Septiembre-2023;0.0;0.0;IGUAL;3523;N/A;6
25;Cundinamarca;25807;Tibirita;0;Enero - Septiembre;2022;25807-Enero - Septiembre-2022;F;F;MAYOR;3523;N/A;6
25;Cundinamarca;25805;Tibacuy;0;Enero - Septiembre;2023;25805-Enero - Septiembre-2023;-1.0;-100.0;MENOR;4975;N/A;6
25;Cundinamarca;25805;Tibacuy;1;Enero - Septiembre;2022;25805-Enero - Septiembre-2022;F;F;MAYOR;4975;N/A;6
25;Cundinamarca;25799;Tenjo;0;Enero - Septiembre;2023;25799-Enero - Septiembre-2023;-2.0;-100.0;MENOR;25841;N/A;3
25;Cundinamarca;25799;Tenjo;2;Enero - Septiembre;2022;25799-Enero - Septiembre-2022;F;F;MAYOR;25841;N/A;3
25;Cundinamarca;25797;Tena;1;Enero - Septiembre;2023;25797-Enero - Septiembre-2023;1.0;100.0;MAYOR;11294;N/A;6
25;Cundinamarca;25797;Tena;0;Enero - Septiembre;2022;25797-Enero - Septiembre-2022;F;F;MAYOR;11294;N/A;6
25;Cundinamarca;25793;Tausa;0;Enero - Septiembre;2023;25793-Enero - Septiembre-2023;0.0;0.0;IGUAL;9281;N/A;6
25;Cundinamarca;25793;Tausa;0;Enero - Septiembre;2022;25793-Enero - Septiembre-2022;F;F;MAYOR;9281;N/A;6
25;Cundinamarca;25785;Tabio;0;Enero - Septiembre;2023;25785-Enero - Septiembre-2023;0.0;0.0;IGUAL;25964;N/A;6
25;Cundinamarca;25785;Tabio;0;Enero - Septiembre;2022;25785-Enero - Septiembre-2022;F;F;MAYOR;25964;N/A;6
25;Cundinamarca;25781;Sutatausa;1;Enero - Septiembre;2023;25781-Enero - Septiembre-2023;1.0;100.0;MAYOR;6908;N/A;6
25;Cundinamarca;25781;Sutatausa;0;Enero - Septiembre;2022;25781-Enero - Septiembre-2022;F;F;MAYOR;6908;N/A;6
25;Cundinamarca;25779;Susa;0;Enero - Septiembre;2023;25779-Enero - Septiembre-2023;0.0;0.0;IGUAL;7579;N/A;6
25;Cundinamarca;25779;Susa;0;Enero - Septiembre;2022;25779-Enero - Septiembre-2022;F;F;MAYOR;7579;N/A;6
25;Cundinamarca;25777;Supatá;0;Enero - Septiembre;2023;25777-Enero - Septiembre-2023;0.0;0.0;IGUAL;5944;N/A;6
25;Cundinamarca;25777;Supatá;0;Enero - Septiembre;2022;25777-Enero - Septiembre-2022;F;F;MAYOR;5944;N/A;6
25;Cundinamarca;25772;Suesca;2;Enero - Septiembre;2023;25772-Enero - Septiembre-2023;1.0;100.0;MAYOR;20098;N/A;6
25;Cundinamarca;25772;Suesca;1;Enero - Septiembre;2022;25772-Enero - Septiembre-2022;F;F;MAYOR;20098;N/A;6
25;Cundinamarca;25769;Subachoque;1;Enero - Septiembre;2023;25769-Enero - Septiembre-2023;-1.0;-50.0;MENOR;17956;N/A;6
25;Cundinamarca;25769;Subachoque;2;Enero - Septiembre;2022;25769-Enero - Septiembre-2022;F;F;MAYOR;17956;N/A;6
25;Cundinamarca;25758;Sopó;1;Enero - Septiembre;2023;25758-Enero - Septiembre-2023;1.0;100.0;MAYOR;31106;N/A;3
25;Cundinamarca;25758;Sopó;0;Enero - Septiembre;2022;25758-Enero - Septiembre-2022;F;F;MAYOR;31106;N/A;3
25;Cundinamarca;25754;Soacha;104;Enero - Septiembre;2023;25754-Enero - Septiembre-2023;-1.0;-0.9523809523809524;MENOR;808288;N/A;1
25;Cundinamarca;25754;Soacha;105;Enero - Septiembre;2022;25754-Enero - Septiembre-2022;F;F;MAYOR;808288;N/A;1
25;Cundinamarca;25745;Simijaca;0;Enero - Septiembre;2023;25745-Enero - Septiembre-2023;0.0;0.0;IGUAL;15080;N/A;6
25;Cundinamarca;25745;Simijaca;0;Enero - Septiembre;2022;25745-Enero - Septiembre-2022;F;F;MAYOR;15080;N/A;6
25;Cundinamarca;25743;Silvania;1;Enero - Septiembre;2023;25743-Enero - Septiembre-2023;-2.0;-66.66666666666666;MENOR;25190;N/A;6
25;Cundinamarca;25743;Silvania;3;Enero - Septiembre;2022;25743-Enero - Septiembre-2022;F;F;MAYOR;25190;N/A;6
25;Cundinamarca;25740;Sibaté;2;Enero - Septiembre;2023;25740-Enero - Septiembre-2023;-1.0;-33.33333333333333;MENOR;39313;N/A;5
25;Cundinamarca;25740;Sibaté;3;Enero - Septiembre;2022;25740-Enero - Septiembre-2022;F;F;MAYOR;39313;N/A;5
25;Cundinamarca;25736;Sesquilé;1;Enero - Septiembre;2023;25736-Enero - Septiembre-2023;0.0;0.0;IGUAL;13561;N/A;6
25;Cundinamarca;25736;Sesquilé;1;Enero - Septiembre;2022;25736-Enero - Septiembre-2022;F;F;MAYOR;13561;N/A;6
25;Cundinamarca;25718;Sasaima;1;Enero - Septiembre;2023;25718-Enero - Septiembre-2023;0.0;0.0;IGUAL;12355;N/A;6
25;Cundinamarca;25718;Sasaima;1;Enero - Septiembre;2022;25718-Enero - Septiembre-2022;F;F;MAYOR;12355;N/A;6
25;Cundinamarca;25662;San Juan de Rioseco;0;Enero - Septiembre;2023;25662-Enero - Septiembre-2023;0.0;0.0;IGUAL;9155;N/A;6
25;Cundinamarca;25662;San Juan de Rioseco;0;Enero - Septiembre;2022;25662-Enero - Septiembre-2022;F;F;MAYOR;9155;N/A;6
25;Cundinamarca;25658;San Francisco;0;Enero - Septiembre;2023;25658-Enero - Septiembre-2023;0.0;0.0;IGUAL;12702;N/A;6
25;Cundinamarca;25658;San Francisco;0;Enero - Septiembre;2022;25658-Enero - Septiembre-2022;F;F;MAYOR;12702;N/A;6
25;Cundinamarca;25653;San Cayetano;0;Enero - Septiembre;2023;25653-Enero - Septiembre-2023;0.0;0.0;IGUAL;5339;N/A;6
25;Cundinamarca;25653;San Cayetano;0;Enero - Septiembre;2022;25653-Enero - Septiembre-2022;F;F;MAYOR;5339;N/A;6
25;Cundinamarca;25649;San Bernardo;0;Enero - Septiembre;2023;25649-Enero - Septiembre-2023;0.0;0.0;IGUAL;9635;N/A;6
25;Cundinamarca;25649;San Bernardo;0;Enero - Septiembre;2022;25649-Enero - Septiembre-2022;F;F;MAYOR;9635;N/A;6
25;Cundinamarca;25645;San Antonio del Tequendama;0;Enero - Septiembre;2023;25645-Enero - Septiembre-2023;-3.0;-100.0;MENOR;13758;N/A;6
25;Cundinamarca;25645;San Antonio del Tequendama;3;Enero - Septiembre;2022;25645-Enero - Septiembre-2022;F;F;MAYOR;13758;N/A;6
25;Cundinamarca;25612;Ricaurte;0;Enero - Septiembre;2023;25612-Enero - Septiembre-2023;-2.0;-100.0;MENOR;15411;N/A;4
25;Cundinamarca;25612;Ricaurte;2;Enero - Septiembre;2022;25612-Enero - Septiembre-2022;F;F;MAYOR;15411;N/A;4
25;Cundinamarca;25599;Apulo;3;Enero - Septiembre;2023;25599-Enero - Septiembre-2023;3.0;300.0;MAYOR;9381;N/A;6
25;Cundinamarca;25599;Apulo;0;Enero - Septiembre;2022;25599-Enero - Septiembre-2022;F;F;MAYOR;9381;N/A;6
25;Cundinamarca;25596;Quipile;2;Enero - Septiembre;2023;25596-Enero - Septiembre-2023;1.0;100.0;MAYOR;7009;N/A;6
25;Cundinamarca;25596;Quipile;1;Enero - Septiembre;2022;25596-Enero - Septiembre-2022;F;F;MAYOR;7009;N/A;6
25;Cundinamarca;25594;Quetame;0;Enero - Septiembre;2023;25594-Enero - Septiembre-2023;-1.0;-100.0;MENOR;5700;N/A;6
25;Cundinamarca;25594;Quetame;1;Enero - Septiembre;2022;25594-Enero - Septiembre-2022;F;F;MAYOR;5700;N/A;6
25;Cundinamarca;25592;Quebradanegra;0;Enero - Septiembre;2023;25592-Enero - Septiembre-2023;0.0;0.0;IGUAL;5284;N/A;6
25;Cundinamarca;25592;Quebradanegra;0;Enero - Septiembre;2022;25592-Enero - Septiembre-2022;F;F;MAYOR;5284;N/A;6
25;Cundinamarca;25580;Pulí;0;Enero - Septiembre;2023;25580-Enero - Septiembre-2023;0.0;0.0;IGUAL;3687;N/A;6
25;Cundinamarca;25580;Pulí;0;Enero - Septiembre;2022;25580-Enero - Septiembre-2022;F;F;MAYOR;3687;N/A;6
25;Cundinamarca;25572;Puerto Salgar;1;Enero - Septiembre;2023;25572-Enero - Septiembre-2023;-2.0;-66.66666666666666;MENOR;17878;N/A;6
25;Cundinamarca;25572;Puerto Salgar;3;Enero - Septiembre;2022;25572-Enero - Septiembre-2022;F;F;MAYOR;17878;N/A;6
25;Cundinamarca;25535;Pasca;2;Enero - Septiembre;2023;25535-Enero - Septiembre-2023;2.0;200.0;MAYOR;10323;N/A;6
25;Cundinamarca;25535;Pasca;0;Enero - Septiembre;2022;25535-Enero - Septiembre-2022;F;F;MAYOR;10323;N/A;6
25;Cundinamarca;25530;Paratebueno;7;Enero - Septiembre;2023;25530-Enero - Septiembre-2023;5.0;250.0;MAYOR;9886;N/A;6
25;Cundinamarca;25530;Paratebueno;2;Enero - Septiembre;2022;25530-Enero - Septiembre-2022;F;F;MAYOR;9886;N/A;6
25;Cundinamarca;25524;Pandi;1;Enero - Septiembre;2023;25524-Enero - Septiembre-2023;1.0;100.0;MAYOR;5720;N/A;6
25;Cundinamarca;25524;Pandi;0;Enero - Septiembre;2022;25524-Enero - Septiembre-2022;F;F;MAYOR;5720;N/A;6
25;Cundinamarca;25518;Paime;2;Enero - Septiembre;2023;25518-Enero - Septiembre-2023;2.0;200.0;MAYOR;4589;N/A;6
25;Cundinamarca;25518;Paime;0;Enero - Septiembre;2022;25518-Enero - Septiembre-2022;F;F;MAYOR;4589;N/A;6
25;Cundinamarca;25513;Pacho;3;Enero - Septiembre;2023;25513-Enero - Septiembre-2023;3.0;300.0;MAYOR;27672;N/A;6
25;Cundinamarca;25513;Pacho;0;Enero - Septiembre;2022;25513-Enero - Septiembre-2022;F;F;MAYOR;27672;N/A;6
25;Cundinamarca;25506;Venecia;0;Enero - Septiembre;2023;25506-Enero - Septiembre-2023;0.0;0.0;IGUAL;4771;N/A;6
25;Cundinamarca;25506;Venecia;0;Enero - Septiembre;2022;25506-Enero - Septiembre-2022;F;F;MAYOR;4771;N/A;6
25;Cundinamarca;25491;Nocaima;1;Enero - Septiembre;2023;25491-Enero - Septiembre-2023;0.0;0.0;IGUAL;7037;N/A;6
25;Cundinamarca;25491;Nocaima;1;Enero - Septiembre;2022;25491-Enero - Septiembre-2022;F;F;MAYOR;7037;N/A;6
25;Cundinamarca;25489;Nimaima;0;Enero - Septiembre;2023;25489-Enero - Septiembre-2023;0.0;0.0;IGUAL;4036;N/A;6
25;Cundinamarca;25489;Nimaima;0;Enero - Septiembre;2022;25489-Enero - Septiembre-2022;F;F;MAYOR;4036;N/A;6
25;Cundinamarca;25488;Nilo;1;Enero - Septiembre;2023;25488-Enero - Septiembre-2023;1.0;100.0;MAYOR;12902;N/A;6
25;Cundinamarca;25488;Nilo;0;Enero - Septiembre;2022;25488-Enero - Septiembre-2022;F;F;MAYOR;12902;N/A;6
25;Cundinamarca;25486;Nemocón;0;Enero - Septiembre;2023;25486-Enero - Septiembre-2023;-2.0;-100.0;MENOR;15585;N/A;6
25;Cundinamarca;25486;Nemocón;2;Enero - Septiembre;2022;25486-Enero - Septiembre-2022;F;F;MAYOR;15585;N/A;6
25;Cundinamarca;25483;Nariño;0;Enero - Septiembre;2023;25483-Enero - Septiembre-2023;-1.0;-100.0;MENOR;2642;N/A;6
25;Cundinamarca;25483;Nariño;1;Enero - Septiembre;2022;25483-Enero - Septiembre-2022;F;F;MAYOR;2642;N/A;6
25;Cundinamarca;25473;Mosquera;11;Enero - Septiembre;2023;25473-Enero - Septiembre-2023;5.0;83.33333333333334;MAYOR;161610;N/A;1
25;Cundinamarca;25473;Mosquera;6;Enero - Septiembre;2022;25473-Enero - Septiembre-2022;F;F;MAYOR;161610;N/A;1
25;Cundinamarca;25438;Medina;0;Enero - Septiembre;2023;25438-Enero - Septiembre-2023;-2.0;-100.0;MENOR;8806;N/A;6
25;Cundinamarca;25438;Medina;2;Enero - Septiembre;2022;25438-Enero - Septiembre-2022;F;F;MAYOR;8806;N/A;6
25;Cundinamarca;25436;Manta;0;Enero - Septiembre;2023;25436-Enero - Septiembre-2023;0.0;0.0;IGUAL;4175;N/A;6
25;Cundinamarca;25436;Manta;0;Enero - Septiembre;2022;25436-Enero - Septiembre-2022;F;F;MAYOR;4175;N/A;6
25;Cundinamarca;25430;Madrid;15;Enero - Septiembre;2023;25430-Enero - Septiembre-2023;6.0;66.66666666666666;MAYOR;136374;N/A;2
25;Cundinamarca;25430;Madrid;9;Enero - Septiembre;2022;25430-Enero - Septiembre-2022;F;F;MAYOR;136374;N/A;2
25;Cundinamarca;25426;Machetá;0;Enero - Septiembre;2023;25426-Enero - Septiembre-2023;0.0;0.0;IGUAL;6733;N/A;6
25;Cundinamarca;25426;Machetá;0;Enero - Septiembre;2022;25426-Enero - Septiembre-2022;F;F;MAYOR;6733;N/A;6
25;Cundinamarca;25407;Lenguazaque;0;Enero - Septiembre;2023;25407-Enero - Septiembre-2023;-1.0;-100.0;MENOR;11576;N/A;6
25;Cundinamarca;25407;Lenguazaque;1;Enero - Septiembre;2022;25407-Enero - Septiembre-2022;F;F;MAYOR;11576;N/A;6
25;Cundinamarca;25402;La Vega;3;Enero - Septiembre;2023;25402-Enero - Septiembre-2023;1.0;50.0;MAYOR;19992;N/A;6
25;Cundinamarca;25402;La Vega;2;Enero - Septiembre;2022;25402-Enero - Septiembre-2022;F;F;MAYOR;19992;N/A;6
25;Cundinamarca;25398;La Peña;0;Enero - Septiembre;2023;25398-Enero - Septiembre-2023;0.0;0.0;IGUAL;6536;N/A;6
25;Cundinamarca;25398;La Peña;0;Enero - Septiembre;2022;25398-Enero - Septiembre-2022;F;F;MAYOR;6536;N/A;6
25;Cundinamarca;25394;La Palma;0;Enero - Septiembre;2023;25394-Enero - Septiembre-2023;0.0;0.0;IGUAL;10521;N/A;6
25;Cundinamarca;25394;La Palma;0;Enero - Septiembre;2022;25394-Enero - Septiembre-2022;F;F;MAYOR;10521;N/A;6
25;Cundinamarca;25386;La Mesa;12;Enero - Septiembre;2023;25386-Enero - Septiembre-2023;9.0;300.0;MAYOR;38746;N/A;5
25;Cundinamarca;25386;La Mesa;3;Enero - Septiembre;2022;25386-Enero - Septiembre-2022;F;F;MAYOR;38746;N/A;5
25;Cundinamarca;25377;La Calera;2;Enero - Septiembre;2023;25377-Enero - Septiembre-2023;2.0;200.0;MAYOR;35301;N/A;4
25;Cundinamarca;25377;La Calera;0;Enero - Septiembre;2022;25377-Enero - Septiembre-2022;F;F;MAYOR;35301;N/A;4
25;Cundinamarca;25372;Junín;0;Enero - Septiembre;2023;25372-Enero - Septiembre-2023;0.0;0.0;IGUAL;6514;N/A;6
25;Cundinamarca;25372;Junín;0;Enero - Septiembre;2022;25372-Enero - Septiembre-2022;F;F;MAYOR;6514;N/A;6
25;Cundinamarca;25368;Jerusalén;0;Enero - Septiembre;2023;25368-Enero - Septiembre-2023;-1.0;-100.0;MENOR;2483;N/A;6
25;Cundinamarca;25368;Jerusalén;1;Enero - Septiembre;2022;25368-Enero - Septiembre-2022;F;F;MAYOR;2483;N/A;6
25;Cundinamarca;25339;Gutiérrez;0;Enero - Septiembre;2023;25339-Enero - Septiembre-2023;-1.0;-100.0;MENOR;3825;N/A;6
25;Cundinamarca;25339;Gutiérrez;1;Enero - Septiembre;2022;25339-Enero - Septiembre-2022;F;F;MAYOR;3825;N/A;6
25;Cundinamarca;25335;Guayabetal;0;Enero - Septiembre;2023;25335-Enero - Septiembre-2023;0.0;0.0;IGUAL;7232;N/A;6
25;Cundinamarca;25335;Guayabetal;0;Enero - Septiembre;2022;25335-Enero - Septiembre-2022;F;F;MAYOR;7232;N/A;6
25;Cundinamarca;25328;Guayabal de Síquima;1;Enero - Septiembre;2023;25328-Enero - Septiembre-2023;1.0;100.0;MAYOR;5087;N/A;6
25;Cundinamarca;25328;Guayabal de Síquima;0;Enero - Septiembre;2022;25328-Enero - Septiembre-2022;F;F;MAYOR;5087;N/A;6
25;Cundinamarca;25326;Guatavita;0;Enero - Septiembre;2023;25326-Enero - Septiembre-2023;-1.0;-100.0;MENOR;7304;N/A;6
25;Cundinamarca;25326;Guatavita;1;Enero - Septiembre;2022;25326-Enero - Septiembre-2022;F;F;MAYOR;7304;N/A;6
25;Cundinamarca;25324;Guataquí;1;Enero - Septiembre;2023;25324-Enero - Septiembre-2023;1.0;100.0;MAYOR;2973;N/A;6
25;Cundinamarca;25324;Guataquí;0;Enero - Septiembre;2022;25324-Enero - Septiembre-2022;F;F;MAYOR;2973;N/A;6
25;Cundinamarca;25322;Guasca;0;Enero - Septiembre;2023;25322-Enero - Septiembre-2023;0.0;0.0;IGUAL;18160;N/A;6
25;Cundinamarca;25322;Guasca;0;Enero - Septiembre;2022;25322-Enero - Septiembre-2022;F;F;MAYOR;18160;N/A;6
25;Cundinamarca;25320;Guaduas;7;Enero - Septiembre;2023;25320-Enero - Septiembre-2023;6.0;600.0;MAYOR;35617;N/A;6
25;Cundinamarca;25320;Guaduas;1;Enero - Septiembre;2022;25320-Enero - Septiembre-2022;F;F;MAYOR;35617;N/A;6
25;Cundinamarca;25317;Guachetá;0;Enero - Septiembre;2023;25317-Enero - Septiembre-2023;-1.0;-100.0;MENOR;15272;N/A;6
25;Cundinamarca;25317;Guachetá;1;Enero - Septiembre;2022;25317-Enero - Septiembre-2022;F;F;MAYOR;15272;N/A;6
25;Cundinamarca;25312;Granada;0;Enero - Septiembre;2023;25312-Enero - Septiembre-2023;0.0;0.0;IGUAL;8505;N/A;6
25;Cundinamarca;25312;Granada;0;Enero - Septiembre;2022;25312-Enero - Septiembre-2022;F;F;MAYOR;8505;N/A;6
25;Cundinamarca;25307;Girardot;44;Enero - Septiembre;2023;25307-Enero - Septiembre-2023;9.0;25.71428571428571;MAYOR;117744;N/A;3
25;Cundinamarca;25307;Girardot;35;Enero - Septiembre;2022;25307-Enero - Septiembre-2022;F;F;MAYOR;117744;N/A;3
25;Cundinamarca;25299;Gama;0;Enero - Septiembre;2023;25299-Enero - Septiembre-2023;0.0;0.0;IGUAL;3447;N/A;6
25;Cundinamarca;25299;Gama;0;Enero - Septiembre;2022;25299-Enero - Septiembre-2022;F;F;MAYOR;3447;N/A;6
25;Cundinamarca;25297;Gachetá;0;Enero - Septiembre;2023;25297-Enero - Septiembre-2023;0.0;0.0;IGUAL;9157;N/A;6
25;Cundinamarca;25297;Gachetá;0;Enero - Septiembre;2022;25297-Enero - Septiembre-2022;F;F;MAYOR;9157;N/A;6
25;Cundinamarca;25295;Gachancipá;1;Enero - Septiembre;2023;25295-Enero - Septiembre-2023;-2.0;-66.66666666666666;MENOR;20784;N/A;6
25;Cundinamarca;25295;Gachancipá;3;Enero - Septiembre;2022;25295-Enero - Septiembre-2022;F;F;MAYOR;20784;N/A;6
25;Cundinamarca;25293;Gachalá;0;Enero - Septiembre;2023;25293-Enero - Septiembre-2023;0.0;0.0;IGUAL;4724;N/A;6
25;Cundinamarca;25293;Gachalá;0;Enero - Septiembre;2022;25293-Enero - Septiembre-2022;F;F;MAYOR;4724;N/A;6
25;Cundinamarca;25290;Fusagasugá;7;Enero - Septiembre;2023;25290-Enero - Septiembre-2023;0.0;0.0;IGUAL;165340;N/A;2
25;Cundinamarca;25290;Fusagasugá;7;Enero - Septiembre;2022;25290-Enero - Septiembre-2022;F;F;MAYOR;165340;N/A;2
25;Cundinamarca;25288;Fúquene;0;Enero - Septiembre;2023;25288-Enero - Septiembre-2023;0.0;0.0;IGUAL;5588;N/A;6
25;Cundinamarca;25288;Fúquene;0;Enero - Septiembre;2022;25288-Enero - Septiembre-2022;F;F;MAYOR;5588;N/A;6
25;Cundinamarca;25286;Funza;12;Enero - Septiembre;2023;25286-Enero - Septiembre-2023;7.0;140.0;MAYOR;112720;N/A;1
25;Cundinamarca;25286;Funza;5;Enero - Septiembre;2022;25286-Enero - Septiembre-2022;F;F;MAYOR;112720;N/A;1
25;Cundinamarca;25281;Fosca;0;Enero - Septiembre;2023;25281-Enero - Septiembre-2023;0.0;0.0;IGUAL;6475;N/A;6
25;Cundinamarca;25281;Fosca;0;Enero - Septiembre;2022;25281-Enero - Septiembre-2022;F;F;MAYOR;6475;N/A;6
25;Cundinamarca;25279;Fómeque;0;Enero - Septiembre;2023;25279-Enero - Septiembre-2023;0.0;0.0;IGUAL;13730;N/A;6
25;Cundinamarca;25279;Fómeque;0;Enero - Septiembre;2022;25279-Enero - Septiembre-2022;F;F;MAYOR;13730;N/A;6
25;Cundinamarca;25269;Facatativá;12;Enero - Septiembre;2023;25269-Enero - Septiembre-2023;-5.0;-29.411764705882355;MENOR;167309;N/A;2
25;Cundinamarca;25269;Facatativá;17;Enero - Septiembre;2022;25269-Enero - Septiembre-2022;F;F;MAYOR;167309;N/A;2
25;Cundinamarca;25260;El Rosal;3;Enero - Septiembre;2023;25260-Enero - Septiembre-2023;2.0;200.0;MAYOR;26567;N/A;6
25;Cundinamarca;25260;El Rosal;1;Enero - Septiembre;2022;25260-Enero - Septiembre-2022;F;F;MAYOR;26567;N/A;6
25;Cundinamarca;25258;El Peñón;1;Enero - Septiembre;2023;25258-Enero - Septiembre-2023;1.0;100.0;MAYOR;5136;N/A;6
25;Cundinamarca;25258;El Peñón;0;Enero - Septiembre;2022;25258-Enero - Septiembre-2022;F;F;MAYOR;5136;N/A;6
25;Cundinamarca;25245;El Colegio;0;Enero - Septiembre;2023;25245-Enero - Septiembre-2023;-1.0;-100.0;MENOR;28072;N/A;6
25;Cundinamarca;25245;El Colegio;1;Enero - Septiembre;2022;25245-Enero - Septiembre-2022;F;F;MAYOR;28072;N/A;6
25;Cundinamarca;25224;Cucunubá;0;Enero - Septiembre;2023;25224-Enero - Septiembre-2023;-2.0;-100.0;MENOR;8855;N/A;6
25;Cundinamarca;25224;Cucunubá;2;Enero - Septiembre;2022;25224-Enero - Septiembre-2022;F;F;MAYOR;8855;N/A;6
25;Cundinamarca;25214;Cota;2;Enero - Septiembre;2023;25214-Enero - Septiembre-2023;2.0;200.0;MAYOR;39679;N/A;2
25;Cundinamarca;25214;Cota;0;Enero - Septiembre;2022;25214-Enero - Septiembre-2022;F;F;MAYOR;39679;N/A;2
25;Cundinamarca;25200;Cogua;1;Enero - Septiembre;2023;25200-Enero - Septiembre-2023;0.0;0.0;IGUAL;26204;N/A;5
25;Cundinamarca;25200;Cogua;1;Enero - Septiembre;2022;25200-Enero - Septiembre-2022;F;F;MAYOR;26204;N/A;5
25;Cundinamarca;25183;Chocontá;1;Enero - Septiembre;2023;25183-Enero - Septiembre-2023;1.0;100.0;MAYOR;23892;N/A;6
25;Cundinamarca;25183;Chocontá;0;Enero - Septiembre;2022;25183-Enero - Septiembre-2022;F;F;MAYOR;23892;N/A;6
25;Cundinamarca;25181;Choachí;0;Enero - Septiembre;2023;25181-Enero - Septiembre-2023;0.0;0.0;IGUAL;12363;N/A;6
25;Cundinamarca;25181;Choachí;0;Enero - Septiembre;2022;25181-Enero - Septiembre-2022;F;F;MAYOR;12363;N/A;6
25;Cundinamarca;25178;Chipaque;1;Enero - Septiembre;2023;25178-Enero - Septiembre-2023;-1.0;-50.0;MENOR;10786;N/A;6
25;Cundinamarca;25178;Chipaque;2;Enero - Septiembre;2022;25178-Enero - Septiembre-2022;F;F;MAYOR;10786;N/A;6
25;Cundinamarca;25175;Chía;2;Enero - Septiembre;2023;25175-Enero - Septiembre-2023;-2.0;-50.0;MENOR;160435;N/A;1
25;Cundinamarca;25175;Chía;4;Enero - Septiembre;2022;25175-Enero - Septiembre-2022;F;F;MAYOR;160435;N/A;1
25;Cundinamarca;25168;Chaguaní;0;Enero - Septiembre;2023;25168-Enero - Septiembre-2023;-1.0;-100.0;MENOR;4680;N/A;6
25;Cundinamarca;25168;Chaguaní;1;Enero - Septiembre;2022;25168-Enero - Septiembre-2022;F;F;MAYOR;4680;N/A;6
