DEPARTAMENTO;MUNICIPIO;AÑO;CONCAT;CODIGO_DANE;CASOS;POBLACIÓN;TASA;PORCENTAJE;Mun_Dep;CAMBIO;CamPORC;CAMBIOConteo;CamCasos;CamCasosPorc;PDET;CATEGORIA
CALDAS;VITERBO;2020;17877-2020;17877;1;12853;7.780284758422158;0.0071669175087794;VITERBO - CALDAS;Menor;50.283980393682405;Menor;1.0;50.0;N/A;6
CALDAS;VITERBO;2019;17877-2019;17877;2;12780;15.649452269170578;0.0158027812895069;VITERBO - CALDAS;Menor;33.573291601460625;Menor;1.0;33.33333333333333;N/A;6
CALDAS;VITERBO;2018;17877-2018;17877;3;12734;23.55897596984451;0.0236835872740191;VITERBO - CALDAS;Mayor;200.82456415894455;Mayor;2.0;200.0;N/A;6
CALDAS;VITERBO;2017;17877-2017;17877;1;12769;7.8314668337379585;0.0082788310290586;VITERBO - CALDAS;Menor;50.01566293366748;Menor;1.0;50.0;N/A;6
CALDAS;VITERBO;2016;17877-2016;17877;2;12765;15.667841754798276;0.0164419598816178;VITERBO - CALDAS;Mayor;101.19075597336467;Mayor;1.0;100.0;N/A;6
CALDAS;VITERBO;2015;17877-2015;17877;1;12841;7.78755548633284;0.0080256821829855;VITERBO - CALDAS;Mayor;inf;Mayor;1.0;inf;N/A;6
CALDAS;VITERBO;2014;17877-2014;17877;0;12912;0.0;0.0;VITERBO - CALDAS;Menor;100.0;Menor;2.0;100.0;N/A;6
CALDAS;VITERBO;2013;17877-2013;17877;2;12994;15.391719255040789;0.0133591610446863;VITERBO - CALDAS;Menor;66.46913960289365;Menor;4.0;66.66666666666666;N/A;6
CALDAS;VITERBO;2012;17877-2012;17877;6;13071;45.90314436538903;0.0374228154431485;VITERBO - CALDAS;Menor;33.00181062402774;Menor;3.0;33.33333333333333;N/A;6
CALDAS;VITERBO;2011;17877-2011;17877;9;13136;68.51400730816079;0.0569512117952287;VITERBO - CALDAS;Mayor;127.44937576126674;Mayor;5.0;125.0;N/A;6
CALDAS;VITERBO;2010;17877-2010;17877;4;13279;30.122750207093908;0.0788488074117879;VITERBO - CALDAS;NA;NA;NA;NA;NA;N/A;6
CALDAS;VILLAMARÍA;2023;17873-2023;17873;2;69285;2.8866276971927545;0.0262123197903014;VILLAMARÍA - CALDAS;Menor;33.968391426715755;Menor;1.0;33.33333333333333;N/A;5
CALDAS;VILLAMARÍA;2022;17873-2022;17873;3;68625;4.371584699453552;0.0223181074244904;VILLAMARÍA - CALDAS;Menor;62.830601092896174;Menor;5.0;62.5;N/A;5
CALDAS;VILLAMARÍA;2021;17873-2021;17873;8;68020;11.761246692149369;0.0576659698695307;VILLAMARÍA - CALDAS;Mayor;164.3497010683132;Mayor;5.0;166.66666666666669;N/A;5
CALDAS;VILLAMARÍA;2020;17873-2020;17873;3;67429;4.449124264040695;0.0215007525263384;VILLAMARÍA - CALDAS;Menor;1.838971362470133;Igual;0.0;0.0;N/A;5
CALDAS;VILLAMARÍA;2019;17873-2019;17873;3;66189;4.532475184698364;0.0237041719342604;VILLAMARÍA - CALDAS;Menor;58.13805919412591;Menor;4.0;57.142857142857146;N/A;5
CALDAS;VILLAMARÍA;2018;17873-2018;17873;7;64652;10.827197921177998;0.0552617036393779;VILLAMARÍA - CALDAS;Menor;1.9133205469281762;Igual;0.0;0.0;N/A;5
CALDAS;VILLAMARÍA;2017;17873-2017;17873;7;63415;11.038397855396989;0.0579518172034108;VILLAMARÍA - CALDAS;Menor;37.521664647738916;Menor;4.0;36.36363636363637;N/A;5
CALDAS;VILLAMARÍA;2016;17873-2016;17873;11;62261;17.66756075231686;0.0904307793488983;VILLAMARÍA - CALDAS;Mayor;170.28276127913136;Mayor;7.0;175.0;N/A;5
CALDAS;VILLAMARÍA;2015;17873-2015;17873;4;61193;6.53669537365385;0.0321027287319422;VILLAMARÍA - CALDAS;Menor;43.68356791509765;Menor;3.0;42.857142857142854;N/A;5
CALDAS;VILLAMARÍA;2014;17873-2014;17873;7;60308;11.60708363732838;0.0540206822040438;VILLAMARÍA - CALDAS;Menor;59.46601562957212;Menor;10.0;58.8235294117647;N/A;5
CALDAS;VILLAMARÍA;2013;17873-2013;17873;17;59367;28.63543719574848;0.1135528688798343;VILLAMARÍA - CALDAS;Mayor;28.804399232414795;Mayor;4.0;30.769230769230774;N/A;5
CALDAS;VILLAMARÍA;2012;17873-2012;17873;13;58475;22.23172295852929;0.0810827667934884;VILLAMARÍA - CALDAS;Menor;8.408477371281975;Menor;1.0;7.142857142857139;N/A;5
CALDAS;VILLAMARÍA;2011;17873-2011;17873;14;57678;24.2726862928673;0.0885907739036891;VILLAMARÍA - CALDAS;Mayor;175.97073407538403;Mayor;9.0;180.0;N/A;5
CALDAS;VILLAMARÍA;2010;17873-2010;17873;5;56848;8.795384182381087;0.0985610092647348;VILLAMARÍA - CALDAS;NA;NA;NA;NA;NA;N/A;5
CALDAS;VICTORIA;2023;17867-2023;17867;0;10634;0.0;0.0;VICTORIA - CALDAS;Menor;100.0;Menor;3.0;100.0;N/A;6
CALDAS;VICTORIA;2022;17867-2022;17867;3;10533;28.48191398461977;0.0223181074244904;VICTORIA - CALDAS;Menor;0.882939333523197;Igual;0.0;0.0;N/A;6
CALDAS;VICTORIA;2021;17867-2021;17867;3;10440;28.735632183908045;0.021624738701074;VICTORIA - CALDAS;Menor;0.8524904214559399;Igual;0.0;0.0;N/A;6
CALDAS;VICTORIA;2020;17867-2020;17867;3;10351;28.982706984832383;0.0215007525263384;VICTORIA - CALDAS;Mayor;197.21766012945614;Mayor;2.0;200.0;N/A;6
CALDAS;VICTORIA;2019;17867-2019;17867;1;10255;9.751340809361286;0.0079013906447534;VICTORIA - CALDAS;Menor;0.9556313993174115;Igual;0.0;0.0;N/A;6
CALDAS;VICTORIA;2018;17867-2018;17867;1;10157;9.845426799251747;0.0078945290913397;VICTORIA - CALDAS;Menor;80.03347445111746;Menor;4.0;80.0;N/A;6
CALDAS;VICTORIA;2017;17867-2017;17867;5;10140;49.30966469428008;0.0413941551452934;VICTORIA - CALDAS;Mayor;150.56706114398423;Mayor;3.0;150.0;N/A;6
CALDAS;VICTORIA;2016;17867-2016;17867;2;10163;19.67922857423989;0.0164419598816178;VICTORIA - CALDAS;Mayor;0.2656695857522351;Igual;0.0;0.0;N/A;6
CALDAS;VICTORIA;2015;17867-2015;17867;2;10190;19.627085377821395;0.0160513643659711;VICTORIA - CALDAS;Mayor;0.2158979391560507;Igual;0.0;0.0;N/A;6
CALDAS;VICTORIA;2014;17867-2014;17867;2;10212;19.584802193497843;0.0154344806297268;VICTORIA - CALDAS;Menor;59.52604778691736;Menor;3.0;60.0;N/A;6
CALDAS;VICTORIA;2013;17867-2013;17867;5;10333;48.38865769863544;0.0333979026117159;VICTORIA - CALDAS;Menor;28.02532800597254;Menor;2.0;28.57142857142857;N/A;6
CALDAS;VICTORIA;2012;17867-2012;17867;7;10412;67.23011909335382;0.0436599513503399;VICTORIA - CALDAS;Mayor;inf;Mayor;7.0;inf;N/A;6
CALDAS;VICTORIA;2011;17867-2011;17867;0;10479;0.0;0.0;VICTORIA - CALDAS;Mayor;nan;Igual;0.0;nan;N/A;6
CALDAS;VICTORIA;2010;17867-2010;17867;0;10593;0.0;0.0;VICTORIA - CALDAS;NA;NA;NA;NA;NA;N/A;6
CALDAS;SUPÍA;2023;17777-2023;17777;2;30171;6.628882039044115;0.0262123197903014;SUPÍA - CALDAS;Menor;50.475622286301416;Menor;2.0;50.0;N/A;6
CALDAS;SUPÍA;2022;17777-2022;17777;4;29884;13.385089010841922;0.0297574765659872;SUPÍA - CALDAS;Menor;0.8834158747155811;Igual;0.0;0.0;N/A;6
CALDAS;SUPÍA;2021;17777-2021;17777;4;29620;13.50438892640108;0.0288329849347653;SUPÍA - CALDAS;Menor;71.67647342529179;Menor;10.0;71.42857142857143;N/A;6
CALDAS;SUPÍA;2020;17777-2020;17777;14;29363;47.67905186799714;0.1003368451229126;SUPÍA - CALDAS;Mayor;176.73875285222903;Mayor;9.0;180.0;N/A;6
CALDAS;SUPÍA;2019;17777-2019;17777;5;29021;17.228903208021777;0.0395069532237673;SUPÍA - CALDAS;Menor;38.316219289480024;Menor;3.0;37.5;N/A;6
CALDAS;SUPÍA;2018;17777-2018;17777;8;28642;27.93101040430137;0.0631562327307176;SUPÍA - CALDAS;Mayor;294.4556944347462;Mayor;6.0;300.0;N/A;6
CALDAS;SUPÍA;2017;17777-2017;17777;2;28245;7.080899274207824;0.0165576620581173;SUPÍA - CALDAS;Menor;75.19118428040362;Menor;6.0;75.0;N/A;6
CALDAS;SUPÍA;2016;17777-2016;17777;8;28029;28.541867351671485;0.0657678395264715;SUPÍA - CALDAS;Menor;0.43526347711298286;Igual;0.0;0.0;N/A;6
CALDAS;SUPÍA;2015;17777-2015;17777;8;27907;28.666642777797687;0.0642054574638844;SUPÍA - CALDAS;Menor;20.455799620166957;Menor;2.0;20.0;N/A;6
CALDAS;SUPÍA;2014;17777-2014;17777;10;27748;36.0386334150209;0.077172403148634;SUPÍA - CALDAS;Mayor;65.6635913699485;Mayor;4.0;66.66666666666666;N/A;6
CALDAS;SUPÍA;2013;17777-2013;17777;6;27581;21.754106087524026;0.0400774831340591;SUPÍA - CALDAS;Menor;33.3985956515959;Menor;3.0;33.33333333333333;N/A;6
CALDAS;SUPÍA;2012;17777-2012;17777;9;27554;32.66313420918923;0.0561342231647227;SUPÍA - CALDAS;Mayor;12.181534441460414;Mayor;1.0;12.5;N/A;6
CALDAS;SUPÍA;2011;17777-2011;17777;8;27476;29.116319697190274;0.0506232993735366;SUPÍA - CALDAS;Mayor;166.1911001116125;Mayor;5.0;166.66666666666669;N/A;6
CALDAS;SUPÍA;2010;17777-2010;17777;3;27427;10.938126663506765;0.0591366055588409;SUPÍA - CALDAS;NA;NA;NA;NA;NA;N/A;6
CALDAS;SAN JOSÉ;2023;17665-2023;17665;0;5050;0.0;0.0;SAN JOSÉ - CALDAS;Mayor;nan;Igual;0.0;nan;N/A;6
CALDAS;SAN JOSÉ;2022;17665-2022;17665;0;5002;0.0;0.0;SAN JOSÉ - CALDAS;Menor;100.0;Menor;1.0;100.0;N/A;6
CALDAS;SAN JOSÉ;2021;17665-2021;17665;1;4958;20.169423154497785;0.0072082462336913;SAN JOSÉ - CALDAS;Mayor;inf;Mayor;1.0;inf;N/A;6
CALDAS;SAN JOSÉ;2020;17665-2020;17665;0;4916;0.0;0.0;SAN JOSÉ - CALDAS;Menor;100.0;Menor;2.0;100.0;N/A;6
CALDAS;SAN JOSÉ;2019;17665-2019;17665;2;4875;41.02564102564102;0.0158027812895069;SAN JOSÉ - CALDAS;Mayor;inf;Mayor;2.0;inf;N/A;6
CALDAS;SAN JOSÉ;2018;17665-2018;17665;0;4835;0.0;0.0;SAN JOSÉ - CALDAS;Mayor;nan;Igual;0.0;nan;N/A;6
CALDAS;SAN JOSÉ;2017;17665-2017;17665;0;5037;0.0;0.0;SAN JOSÉ - CALDAS;Menor;100.0;Menor;1.0;100.0;N/A;6
CALDAS;SAN JOSÉ;2016;17665-2016;17665;1;5262;19.004180919802355;0.0082209799408089;SAN JOSÉ - CALDAS;Mayor;inf;Mayor;1.0;inf;N/A;6
CALDAS;SAN JOSÉ;2015;17665-2015;17665;0;5508;0.0;0.0;SAN JOSÉ - CALDAS;Menor;100.0;Menor;1.0;100.0;N/A;6
CALDAS;SAN JOSÉ;2014;17665-2014;17665;1;5738;17.42767514813524;0.0077172403148634;SAN JOSÉ - CALDAS;Menor;47.77797141861275;Menor;1.0;50.0;N/A;6
CALDAS;SAN JOSÉ;2013;17665-2013;17665;2;5993;33.37226764558652;0.0133591610446863;SAN JOSÉ - CALDAS;Menor;29.873741587407537;Menor;1.0;33.33333333333333;N/A;6
CALDAS;SAN JOSÉ;2012;17665-2012;17665;3;6304;47.588832487309645;0.0187114077215742;SAN JOSÉ - CALDAS;Menor;21.69257614213197;Menor;1.0;25.0;N/A;6
CALDAS;SAN JOSÉ;2011;17665-2011;17665;4;6582;60.77180188392585;0.0253116496867683;SAN JOSÉ - CALDAS;Mayor;inf;Mayor;4.0;inf;N/A;6
CALDAS;SAN JOSÉ;2010;17665-2010;17665;0;6887;0.0;0.0;SAN JOSÉ - CALDAS;NA;NA;NA;NA;NA;N/A;6
CALDAS;SAMANÁ;2023;17662-2023;17662;1;20513;4.874957344123239;0.0131061598951507;SAMANÁ - CALDAS;Menor;0.9554916394481694;Igual;0.0;0.0;N/A;6
CALDAS;SAMANÁ;2022;17662-2022;17662;1;20317;4.921986513756952;0.0074393691414968;SAMANÁ - CALDAS;Menor;75.22025889649063;Menor;3.0;75.0;N/A;6
CALDAS;SAMANÁ;2021;17662-2021;17662;4;20138;19.86294567484358;0.0288329849347653;SAMANÁ - CALDAS;Menor;60.33965637103983;Menor;6.0;60.0;N/A;6
CALDAS;SAMANÁ;2020;17662-2020;17662;10;19967;50.08263634997747;0.0716691750877947;SAMANÁ - CALDAS;Mayor;101.49246256322937;Mayor;5.0;100.0;N/A;6
CALDAS;SAMANÁ;2019;17662-2019;17662;5;20116;24.8558361503281;0.0395069532237673;SAMANÁ - CALDAS;Menor;36.44984092264862;Menor;3.0;37.5;N/A;6
CALDAS;SAMANÁ;2018;17662-2018;17662;8;20454;39.11215410188716;0.0631562327307176;SAMANÁ - CALDAS;Mayor;711.5771976141584;Mayor;7.0;700.0;N/A;6
CALDAS;SAMANÁ;2017;17662-2017;17662;1;20750;4.819277108433735;0.0082788310290586;SAMANÁ - CALDAS;Mayor;1.8987951807228995;Igual;0.0;0.0;N/A;6
CALDAS;SAMANÁ;2016;17662-2016;17662;1;21144;4.729474082482028;0.0082209799408089;SAMANÁ - CALDAS;Menor;82.95182242401312;Menor;5.0;83.33333333333333;N/A;6
CALDAS;SAMANÁ;2015;17662-2015;17662;6;21628;27.74181616423155;0.0481540930979133;SAMANÁ - CALDAS;Mayor;2.353430737932314;Igual;0.0;0.0;N/A;6
CALDAS;SAMANÁ;2014;17662-2014;17662;6;22137;27.10394362379726;0.0463034418891804;SAMANÁ - CALDAS;Menor;31.83960488473295;Menor;3.0;33.33333333333333;N/A;6
CALDAS;SAMANÁ;2013;17662-2013;17662;9;22633;39.76494499182609;0.0601162247010887;SAMANÁ - CALDAS;Mayor;84.12760129015149;Mayor;4.0;80.0;N/A;6
CALDAS;SAMANÁ;2012;17662-2012;17662;5;23152;21.596406357982037;0.031185679535957;SAMANÁ - CALDAS;Mayor;155.6906530753283;Mayor;3.0;150.0;N/A;6
CALDAS;SAMANÁ;2011;17662-2011;17662;2;23679;8.44630263102327;0.0126558248433841;SAMANÁ - CALDAS;Menor;48.84496811520756;Menor;2.0;50.0;N/A;6
CALDAS;SAMANÁ;2010;17662-2010;17662;4;24226;16.51118632873772;0.0788488074117879;SAMANÁ - CALDAS;NA;NA;NA;NA;NA;N/A;6
CALDAS;SALAMINA;2023;17653-2023;17653;1;19923;5.019324398935903;0.0131061598951507;SALAMINA - CALDAS;Menor;50.476835817898916;Menor;1.0;50.0;N/A;6
CALDAS;SALAMINA;2022;17653-2022;17653;2;19733;10.135306339634116;0.0148787382829936;SALAMINA - CALDAS;Menor;0.8817716515481635;Igual;0.0;0.0;N/A;6
CALDAS;SALAMINA;2021;17653-2021;17653;2;19559;10.225471649879852;0.0144164924673826;SALAMINA - CALDAS;Menor;33.899142764626674;Menor;1.0;33.33333333333333;N/A;6
CALDAS;SALAMINA;2020;17653-2020;17653;3;19393;15.469499303872531;0.0215007525263384;SALAMINA - CALDAS;Menor;0.030938998607737744;Igual;0.0;0.0;N/A;6
CALDAS;SALAMINA;2019;17653-2019;17653;3;19387;15.474286893279;0.0237041719342604;SALAMINA - CALDAS;Menor;24.69051426213443;Menor;1.0;25.0;N/A;6
CALDAS;SALAMINA;2018;17653-2018;17653;4;19467;20.547593363127344;0.0315781163653588;SALAMINA - CALDAS;Mayor;101.81846201263676;Mayor;2.0;100.0;N/A;6
CALDAS;SALAMINA;2017;17653-2017;17653;2;19644;10.18122581958868;0.0165576620581173;SALAMINA - CALDAS;Mayor;inf;Mayor;2.0;inf;N/A;6
CALDAS;SALAMINA;2016;17653-2016;17653;0;19703;0.0;0.0;SALAMINA - CALDAS;Menor;100.0;Menor;2.0;100.0;N/A;6
CALDAS;SALAMINA;2015;17653-2015;17653;2;19882;10.059350165979277;0.0160513643659711;SALAMINA - CALDAS;Mayor;1.0159943667639055;Igual;0.0;0.0;N/A;6
CALDAS;SALAMINA;2014;17653-2014;17653;2;20084;9.95817566221868;0.0154344806297268;SALAMINA - CALDAS;Menor;32.088561375556;Menor;1.0;33.33333333333333;N/A;6
CALDAS;SALAMINA;2013;17653-2013;17653;3;20459;14.663473288039494;0.0200387415670295;SALAMINA - CALDAS;Mayor;203.5192335891295;Mayor;2.0;200.0;N/A;6
CALDAS;SALAMINA;2012;17653-2012;17653;1;20699;4.831151263346055;0.0062371359071914;SALAMINA - CALDAS;Menor;49.26324943233973;Menor;1.0;50.0;N/A;6
CALDAS;SALAMINA;2011;17653-2011;17653;2;21004;9.521995810321844;0.0126558248433841;SALAMINA - CALDAS;Mayor;inf;Mayor;2.0;inf;N/A;6
CALDAS;SALAMINA;2010;17653-2010;17653;0;21222;0.0;0.0;SALAMINA - CALDAS;NA;NA;NA;NA;NA;N/A;6
CALDAS;RISARALDA;2023;17616-2023;17616;0;10857;0.0;0.0;RISARALDA - CALDAS;Menor;100.0;Menor;4.0;100.0;N/A;6
CALDAS;RISARALDA;2022;17616-2022;17616;4;10753;37.19892123128429;0.0297574765659872;RISARALDA - CALDAS;Menor;0.8741746489351954;Igual;0.0;0.0;N/A;6
CALDAS;RISARALDA;2021;17616-2021;17616;4;10659;37.52697251149264;0.0288329849347653;RISARALDA - CALDAS;Mayor;98.29252275072704;Mayor;2.0;100.0;N/A;6
CALDAS;RISARALDA;2020;17616-2020;17616;2;10568;18.92505677517033;0.0143338350175589;RISARALDA - CALDAS;Menor;74.82967448902346;Menor;6.0;75.0;N/A;6
CALDAS;RISARALDA;2019;17616-2019;17616;8;10640;75.18796992481204;0.0632111251580278;RISARALDA - CALDAS;Mayor;inf;Mayor;8.0;inf;N/A;6
CALDAS;RISARALDA;2018;17616-2018;17616;0;10815;0.0;0.0;RISARALDA - CALDAS;Menor;100.0;Menor;1.0;100.0;N/A;6
CALDAS;RISARALDA;2017;17616-2017;17616;1;10943;9.138261902586128;0.0082788310290586;RISARALDA - CALDAS;Menor;49.31919948825735;Menor;1.0;50.0;N/A;6
CALDAS;RISARALDA;2016;17616-2016;17616;2;11092;18.03101334294988;0.0164419598816178;RISARALDA - CALDAS;Menor;32.60608246183433;Menor;1.0;33.33333333333333;N/A;6
CALDAS;RISARALDA;2015;17616-2015;17616;3;11213;26.754659769909928;0.0240770465489566;RISARALDA - CALDAS;Menor;49.25532863640417;Menor;3.0;50.0;N/A;6
CALDAS;RISARALDA;2014;17616-2014;17616;6;11380;52.72407732864675;0.0463034418891804;RISARALDA - CALDAS;Mayor;512.7592267135326;Mayor;5.0;500.0;N/A;6
CALDAS;RISARALDA;2013;17616-2013;17616;1;11622;8.604371020478403;0.0066795805223431;RISARALDA - CALDAS;Menor;66.10164630298858;Menor;2.0;66.66666666666666;N/A;6
CALDAS;RISARALDA;2012;17616-2012;17616;3;11819;25.382858109823164;0.0187114077215742;RISARALDA - CALDAS;Menor;61.95109569337507;Menor;5.0;62.5;N/A;6
CALDAS;RISARALDA;2011;17616-2011;17616;8;11992;66.71114076050699;0.0506232993735366;RISARALDA - CALDAS;Mayor;713.0753835890594;Mayor;7.0;700.0;N/A;6
CALDAS;RISARALDA;2010;17616-2010;17616;1;12188;8.204791598293403;0.0197122018529469;RISARALDA - CALDAS;NA;NA;NA;NA;NA;N/A;6
CALDAS;RIOSUCIO;2023;17614-2023;17614;1;53386;1.873150264114187;0.0131061598951507;RIOSUCIO - CALDAS;Menor;80.190312066834;Menor;4.0;80.0;N/A;6
CALDAS;RIOSUCIO;2022;17614-2022;17614;5;52878;9.45572828019214;0.037196845707484;RIOSUCIO - CALDAS;Mayor;147.7920874465751;Mayor;3.0;150.0;N/A;6
CALDAS;RIOSUCIO;2021;17614-2021;17614;2;52411;3.815992825933488;0.0144164924673826;RIOSUCIO - CALDAS;Menor;50.43406918394993;Menor;2.0;50.0;N/A;6
CALDAS;RIOSUCIO;2020;17614-2020;17614;4;51956;7.698822080221727;0.0286676700351178;RIOSUCIO - CALDAS;Mayor;295.4961890830703;Mayor;3.0;300.0;N/A;6
CALDAS;RIOSUCIO;2019;17614-2019;17614;1;51371;1.946623581398065;0.0079013906447534;RIOSUCIO - CALDAS;Menor;92.39693751188564;Menor;12.0;92.3076923076923;N/A;6
CALDAS;RIOSUCIO;2018;17614-2018;17614;13;50775;25.603151157065486;0.1026288781874161;RIOSUCIO - CALDAS;Mayor;81.72750931982839;Mayor;6.0;85.71428571428572;N/A;6
CALDAS;RIOSUCIO;2017;17614-2017;17614;7;49685;14.088759182851968;0.0579518172034108;RIOSUCIO - CALDAS;Menor;23.454205941878286;Menor;2.0;22.22222222222223;N/A;6
CALDAS;RIOSUCIO;2016;17614-2016;17614;9;48898;18.4056607632214;0.0739888194672805;RIOSUCIO - CALDAS;Mayor;343.3187451429507;Mayor;7.0;350.0;N/A;6
CALDAS;RIOSUCIO;2015;17614-2015;17614;2;48172;4.151789421240554;0.0160513643659711;RIOSUCIO - CALDAS;Menor;75.34407954828531;Menor;6.0;75.0;N/A;6
CALDAS;RIOSUCIO;2014;17614-2014;17614;8;47509;16.838914731945525;0.0617379225189072;RIOSUCIO - CALDAS;Menor;43.66420798465254;Menor;6.0;42.857142857142854;N/A;6
CALDAS;RIOSUCIO;2013;17614-2013;17614;14;46838;29.8902600452624;0.0935141273128047;RIOSUCIO - CALDAS;Mayor;25.672239712121865;Mayor;3.0;27.272727272727266;N/A;6
CALDAS;RIOSUCIO;2012;17614-2012;17614;11;46249;23.78429803887652;0.0686084949791056;RIOSUCIO - CALDAS;Mayor;35.84996432355297;Mayor;3.0;37.5;N/A;6
CALDAS;RIOSUCIO;2011;17614-2011;17614;8;45694;17.507769072525935;0.0506232993735366;RIOSUCIO - CALDAS;Mayor;58.04263141769161;Mayor;3.0;60.0;N/A;6
CALDAS;RIOSUCIO;2010;17614-2010;17614;5;45135;11.077877478675086;0.0985610092647348;RIOSUCIO - CALDAS;NA;NA;NA;NA;NA;N/A;6
CALDAS;PENSILVANIA;2023;17541-2023;17541;3;20295;14.781966001478196;0.0393184796854521;PENSILVANIA - CALDAS;Menor;66.98365771536504;Menor;6.0;66.66666666666666;N/A;6
CALDAS;PENSILVANIA;2022;17541-2022;17541;9;20102;44.77166451099393;0.0669543222734712;PENSILVANIA - CALDAS;Mayor;197.34354790568102;Mayor;6.0;200.0;N/A;6
CALDAS;PENSILVANIA;2021;17541-2021;17541;3;19924;15.057217426219635;0.021624738701074;PENSILVANIA - CALDAS;Mayor;inf;Mayor;3.0;inf;N/A;6
CALDAS;PENSILVANIA;2020;17541-2020;17541;0;19755;0.0;0.0;PENSILVANIA - CALDAS;Menor;100.0;Menor;2.0;100.0;N/A;6
CALDAS;PENSILVANIA;2019;17541-2019;17541;2;19781;10.110712299681513;0.0158027812895069;PENSILVANIA - CALDAS;Menor;32.90531317931348;Menor;1.0;33.33333333333333;N/A;6
CALDAS;PENSILVANIA;2018;17541-2018;17541;3;19908;15.06931886678722;0.0236835872740191;PENSILVANIA - CALDAS;Mayor;1.1151295961422534;Igual;0.0;0.0;N/A;6
CALDAS;PENSILVANIA;2017;17541-2017;17541;3;20130;14.903129657228018;0.024836493087176;PENSILVANIA - CALDAS;Mayor;1.6343765524093214;Igual;0.0;0.0;N/A;6
CALDAS;PENSILVANIA;2016;17541-2016;17541;3;20459;14.663473288039494;0.0246629398224268;PENSILVANIA - CALDAS;Menor;39.02634537367417;Menor;2.0;40.0;N/A;6
CALDAS;PENSILVANIA;2015;17541-2015;17541;5;20791;24.048867298350245;0.0401284109149277;PENSILVANIA - CALDAS;Mayor;155.86792362079746;Mayor;3.0;150.0;N/A;6
CALDAS;PENSILVANIA;2014;17541-2014;17541;2;21279;9.398937920015038;0.0154344806297268;PENSILVANIA - CALDAS;Mayor;1.9079843977630588;Igual;0.0;0.0;N/A;6
CALDAS;PENSILVANIA;2013;17541-2013;17541;2;21685;9.222965183306432;0.0133591610446863;PENSILVANIA - CALDAS;Menor;59.181000691722396;Menor;3.0;60.0;N/A;6
CALDAS;PENSILVANIA;2012;17541-2012;17541;5;22129;22.594785123593475;0.031185679535957;PENSILVANIA - CALDAS;Mayor;69.40816726166267;Mayor;2.0;66.66666666666666;N/A;6
CALDAS;PENSILVANIA;2011;17541-2011;17541;3;22493;13.337482772418085;0.0189837372650762;PENSILVANIA - CALDAS;Menor;23.309474058596024;Menor;1.0;25.0;N/A;6
CALDAS;PENSILVANIA;2010;17541-2010;17541;4;23000;17.39130434782609;0.0788488074117879;PENSILVANIA - CALDAS;NA;NA;NA;NA;NA;N/A;6
CALDAS;PALESTINA;2023;17524-2023;17524;2;16109;12.415419951579862;0.0262123197903014;PALESTINA - CALDAS;Menor;75.23744490657397;Menor;6.0;75.0;N/A;6
CALDAS;PALESTINA;2022;17524-2022;17524;8;15956;50.137879167711205;0.0595149531319744;PALESTINA - CALDAS;Mayor;32.15509317289215;Mayor;2.0;33.33333333333334;N/A;6
CALDAS;PALESTINA;2021;17524-2021;17524;6;15815;37.9386658235852;0.043249477402148;PALESTINA - CALDAS;Menor;15.01196874576577;Menor;1.0;14.285714285714292;N/A;6
CALDAS;PALESTINA;2020;17524-2020;17524;7;15681;44.6400102034309;0.0501684225614563;PALESTINA - CALDAS;Menor;12.963140105860617;Menor;1.0;12.5;N/A;6
CALDAS;PALESTINA;2019;17524-2019;17524;8;15598;51.28862674701885;0.0632111251580278;PALESTINA - CALDAS;Mayor;99.44864726246956;Mayor;4.0;100.0;N/A;6
CALDAS;PALESTINA;2018;17524-2018;17524;4;15555;25.71520411443266;0.0315781163653588;PALESTINA - CALDAS;Menor;66.5359477124183;Menor;8.0;66.66666666666666;N/A;6
CALDAS;PALESTINA;2017;17524-2017;17524;12;15616;76.84426229508196;0.0993459723487043;PALESTINA - CALDAS;Mayor;50.24974385245898;Mayor;4.0;50.0;N/A;6
CALDAS;PALESTINA;2016;17524-2016;17524;8;15642;51.1443549418233;0.0657678395264715;PALESTINA - CALDAS;Mayor;34.714230916762574;Mayor;2.0;33.33333333333334;N/A;6
CALDAS;PALESTINA;2015;17524-2015;17524;6;15804;37.96507213363706;0.0481540930979133;PALESTINA - CALDAS;Menor;59.65831435079726;Menor;9.0;60.0;N/A;6
CALDAS;PALESTINA;2014;17524-2014;17524;15;15939;94.10878976096367;0.115758604722951;PALESTINA - CALDAS;Mayor;68.06784198088545;Mayor;6.0;66.66666666666666;N/A;6
CALDAS;PALESTINA;2013;17524-2013;17524;9;16073;55.99452497977976;0.0601162247010887;PALESTINA - CALDAS;Menor;49.35606296273252;Menor;9.0;50.0;N/A;6
CALDAS;PALESTINA;2012;17524-2012;17524;18;16280;110.56511056511056;0.1122684463294455;PALESTINA - CALDAS;Mayor;82.13390663390658;Mayor;8.0;80.0;N/A;6
CALDAS;PALESTINA;2011;17524-2011;17524;10;16473;60.70539670976751;0.0632791242169208;PALESTINA - CALDAS;Mayor;0.8073817762399216;Igual;0.0;0.0;N/A;6
CALDAS;PALESTINA;2010;17524-2010;17524;10;16606;60.21919788028424;0.1971220185294697;PALESTINA - CALDAS;NA;NA;NA;NA;NA;N/A;6
CALDAS;PÁCORA;2023;17513-2023;17513;2;15743;12.704058946833513;0.0262123197903014;PÁCORA - CALDAS;Menor;0.9528044210125017;Igual;0.0;0.0;N/A;6
